,Review URL,Star,Cleaned Text,Text_Polarity,Text_Subjectivity
22,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHybtZz6oa8p3Q6yjGSBSk7N859RI8MA12OaV9OoJewd4_4sAMz6bFGoZrVzURA6bQVZxDsbOmdeBKcS9M,1,great,0.8,0.75
23,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEyy9yCK5nbitwRETXwO51uug4USb0UJepluxpGNKookLw6EXqdRqYXf42CXkon3IJHO0sos9PUgUUpBDI,1,good,0.7,0.6000000000000001
24,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG4ufGHj8-k99Vk2CMxUzTCDN7AQN9lVgL2sTu0P0iUjKFpCoYcYm7KHDssyqjmOvFOY6A4O7IV4uqN9Tc,1,nice,0.6,1.0
25,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE92hRw269KkKuTIT5WXrWwPuuZNuMLLFk-q5SfbF7ydupFr1zt_FpR01rU692FSH3qt3IT0UAlbPW0JtE,1,not so good also not bad,0.5249999999999999,0.6333333333333333
26,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHz-UEAhqwSzyMkEIR1Esbmj4s_CVic2wGtL7CYtMuLRme-yWhfOHQfw89_VVsuMsJB-7yCrAsOnSq-SlE,1,i don t like how chrome opens on its own  ,0.6,1.0
27,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8BNn_VCe_jxOmermTB8FfHrQu_PxK7H_kbmm7ieRR34DNaxNcpouUcw1s9BRf1_hQSCnEw6wc_6VLxlM,1,good,0.7,0.6000000000000001
28,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCPOoivvFOAEckB4MacxBJHYm3Howd1JmuLtfu_JyS33Nr8Nc7wT8Okz2OMCQ_idc7j-4pNd_F4I3oqiE,1,good,0.7,0.6000000000000001
29,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHOWoKXVaaaNEymcskJlCGDWeEGXToKhKyUQsW7ALNXGkntyegQ69SNa-kKehpnKTxrBqsCCBJvTW6Ojr8,1,my google chrome is not updateing plz kindly check the problem,0.6,0.9
30,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJ6LguKjTs3HcKU5QhnNyd3aAq7ms0oY6FGiYeO1ZqU8sc0t657yUTzjZ8go2FhkLs6ChbYpmQndxbCI0,1,best app ever,1.0,0.3
31,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGppIoOwRnnBtVwOTTVwCYwmIrQvrPMab73oZJc0ApI4wBYGYT4sJw1jvLYl38r7nAuPalxYGMa1x4p2Wc,1,nice,0.6,1.0
32,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFv_KFz2YoUvAen5KYS2Mc4jQCg7Coh89nnSyuIvwyjdd3yK8P_LEPgdIIFDTUYu30qI-JLOWrqWpql59w,1,good,0.7,0.6000000000000001
33,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEzKBQoxZZkAskhnDNF2Xyp-6YjqdF2GT_NbxWFTkuHM6SVDX9BoDvhoaEZBwVo4E0t49kTPfUVopNx0_U,1,great,0.8,0.75
34,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF51_MfkDPaaDAIcJRXuPv5-xOMvlvlSI0-iSim1g2ow5euu1yEPhN0I3vB4IpxRkaDYe5IIBLyLUpiomI,1,he is a good app,0.7,0.6000000000000001
35,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJZNiKZPc6QYJFNqg_3mCqmkhK7VF3sH4TTeW3hhzXfzthpWNU1Hk_01HfOnIw1l5yW_ZuIKDVctzHiNo,1,won t run crashes on startup  excellent testing there  ,1.0,1.0
36,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEjYrRp-CkjhUyGi90Z85LXWRV35JEgXy7dUfp9fdiMSefTt8zvn7hxg7cRwUZOWRBDiHw4jXbgL6xBJfw,1,good,0.7,0.6000000000000001
37,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHMRIMC847UXnPw3DH8x5srHaTPC3cWya-w-gdUje59gVzp954NFx4_EtqyMmBwOPvRA2uP9x3A-n6ddSg,1,so good,0.7,0.6000000000000001
38,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE1svN4-TMkt1NaBZgUJa5qDq6OceDhIwb_Ol6gtAWN32_7WVxhBJ4VxVQB09cAKQUDsH3y0TwHydpcg4k,1,good,0.7,0.6000000000000001
39,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGKTyGD77p7AV1kKYPS8iAkPzGNCEbV4qr7N2v9NiFVBPD8IoxGLuKBfC37j67-378LhQ4OwSUHdN8MuFQ,1,best app ever,1.0,0.3
40,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFP69K_BLT8XeY396-T_cAdk6-cNHpCd1I3Zpt8QX_SxOWXrlyyKKw5uUHRLiN0sJ2OouHg5Xyx6xVThRw,1,good,0.7,0.6000000000000001
41,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGVe8roVACEhBycWHXZIfeIKWFxAGi9De-Sj5QF2Ix7prOhirDS5PaMqUT8OT58qBX1nEQfs5BLSfzEecY,1,good app,0.7,0.6000000000000001
42,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFRK-kS0Jam7G6r1IZBRXAOyFqf7cKLVsiPm-ISHCOQ-m8TxUlWwTH5ZedrazGdd-_5uncFCTeDtJL81sw,1,good,0.7,0.6000000000000001
43,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHYvcCkEiNcW8pv56XGsDTi4tGEYMAuWOF-C0ceMHAbHWgo-T4785hi5an79VSD4j5u-nn5wM8JBUYXXgI,1,good,0.7,0.6000000000000001
44,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGgXbFuws7Yd0klLAOwTVIL0FO-hzf6zCLxMmg8LL78X4eID5cBITvYUVGUAkUkk9SGLg4fFUj1hxr-9XA,1,nice,0.6,1.0
45,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZ-APOngeMiRixWB0f5PFccHc3eIdCz0kHGI9Z0c5xnUWK7_dAc10rPiAAr2KYmtcPQU874idHzkwLgm8,1,good,0.7,0.6000000000000001
46,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGM0JmdRN2b_2r1q1C8WhwDRBhRJRJ2aROeJ_EwJY1Pj73awealzUPlZf-RiCg0WdmTVPCmlppaneCMD4I,1,wonderful,1.0,1.0
